Age;Workclass;Fnlwgt;Education;Education-num;Marital-status;Occupation;Relationship;Race;Sex;Capital-gain;Capital-loss;Hours-per-week;Native-country;Salary
34;Center;189944;Higher education;10;Single;Other;*;*;*;0;0;72;*;*
31;Center;188900;Higher education;12;Single;Other;*;*;*;3325;0;35;*;*
36;Center;116554;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
32;Center;191385;Higher education;12;Single;Other;*;*;*;2174;0;40;*;*
35;Center;35626;Higher education;10;Single;Other;*;*;*;0;0;15;*;*
43;Center;94937;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
46;Center;192779;Higher education;12;Single;Other;*;*;*;0;2258;38;*;*
23;Center;101094;Higher education;10;Single;Other;*;*;*;0;0;60;*;*
38;Center;307404;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
20;Center;41103;Higher education;10;Single;Other;*;*;*;0;0;20;*;*
27;Center;340269;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
49;Center;354529;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
27;Center;146243;Higher education;10;Single;Other;*;*;*;0;0;30;*;*
24;Center;147147;Higher education;13;Single;Other;*;*;*;0;0;20;*;*
37;Center;191841;Higher education;13;Single;Other;*;*;*;8614;0;40;*;*
26;Center;272986;Higher education;12;Single;Other;*;*;*;0;0;8;*;*
20;Center;55233;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
55;Center;337599;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
22;Center;347803;Higher education;10;Single;Other;*;*;*;0;0;20;*;*
39;Center;129573;Higher education;13;Single;Other;*;*;*;0;1741;40;*;*
41;Center;26892;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
23;Center;103588;Higher education;10;Single;Other;*;*;*;0;0;25;*;*
47;Center;55377;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
57;Center;199114;Higher education;13;Single;Other;*;*;*;0;2258;40;*;*
38;Center;267540;Higher education;10;Single;Other;*;*;*;0;0;38;*;*
27;Center;206889;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
42;Center;31621;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
22;Center;96862;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
48;Center;148738;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
66;Center;38621;Higher education;11;Single;Other;*;*;*;3273;0;40;*;*
54;Center;439608;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
41;Center;518030;Higher education;13;Single;Other;*;*;*;0;1590;40;*;*
54;Center;187686;Higher education;10;Single;Other;*;*;*;0;0;38;*;*
42;Center;115932;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
41;Center;288433;Higher education;14;Single;Other;*;*;*;0;0;40;*;*
28;Center;526528;Higher education;10;Single;Other;*;*;*;3887;0;40;*;*
45;Center;320818;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
19;Center;159269;Higher education;10;Single;Other;*;*;*;0;0;15;*;*
35;Center;248374;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
45;Center;305739;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
34;Center;223267;Higher education;10;Single;Other;*;*;*;0;0;72;*;*
42;Center;184682;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
20;Center;178517;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
39;Center;24721;Higher education;10;Single;Other;*;*;*;0;0;35;*;*
33;Center;88913;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
22;Center;262819;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
44;Center;154176;Higher education;10;Single;Other;*;*;*;0;1590;40;*;*
48;Center;96854;Higher education;10;Single;Other;*;*;*;0;0;30;*;*
29;Center;133846;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
31;Center;26401;Higher education;14;Single;Other;*;*;*;0;0;25;*;*
57;Center;21626;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
35;Center;226916;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
24;Center;163480;Higher education;14;Single;Other;*;*;*;0;0;40;*;*
57;Center;25045;Higher education;13;Single;Other;*;*;*;2174;0;37;*;*
21;Center;173324;Higher education;10;Single;Other;*;*;*;0;0;20;*;*
35;Center;153633;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
29;Center;33798;Higher education;10;Single;Other;*;*;*;0;0;20;*;*
39;Center;82622;Higher education;13;Single;Other;*;*;*;0;0;45;*;*
24;Center;283918;Higher education;10;Single;Other;*;*;*;0;0;25;*;*
30;Center;23037;Higher education;10;Single;Other;*;*;*;0;0;84;*;*
22;Center;209131;Higher education;12;Single;Other;*;*;*;0;0;20;*;*
40;Center;171231;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
30;Center;295010;Higher education;13;Single;Other;*;*;*;0;0;60;*;*
35;Center;38905;Higher education;10;Single;Other;*;*;*;0;0;50;*;*
36;Center;147258;Higher education;10;Single;Other;*;*;*;0;0;60;*;*
67;Center;44774;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
40;Center;195520;Higher education;10;Single;Other;*;*;*;0;0;49;*;*
22;Center;264102;Higher education;10;Single;Other;*;*;*;0;0;39;*;*
36;Center;930948;Higher education;10;Single;Other;*;*;*;6497;0;56;*;*
47;Center;119199;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
25;Center;260754;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
48;Center;483261;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
24;Center;38151;Higher education;10;Single;Other;*;*;*;0;0;12;*;*
20;Center;30796;Higher education;10;Single;Other;*;*;*;0;0;10;*;*
21;Center;129345;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
50;Center;299831;Higher education;10;Single;Other;*;*;*;0;880;40;*;*
37;Center;173192;Higher education;11;Single;Other;*;*;*;0;0;40;*;*
33;Center;137059;Higher education;10;Single;Other;*;*;*;0;0;10;*;*
42;Center;167581;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
45;Center;207107;Higher education;12;Single;Other;*;*;*;0;2080;40;*;*
24;Center;287988;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
27;Center;271243;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
19;Center;536725;Higher education;10;Single;Other;*;*;*;0;0;15;*;*
41;Center;197069;Higher education;10;Single;Other;*;*;*;4650;0;40;*;*
52;Center;312500;Higher education;11;Single;Other;*;*;*;0;0;40;*;*
30;Center;290677;Higher education;14;Single;Other;*;*;*;0;0;20;*;*
21;Center;151790;Higher education;10;Single;Other;*;*;*;0;0;30;*;*
23;Center;215443;Higher education;10;Single;Other;*;*;*;0;0;15;*;*
24;Center;219519;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
49;Center;206577;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
33;Center;117963;Higher education;13;Single;Other;*;*;*;0;0;38;*;*
34;Center;227931;Higher education;10;Single;Other;*;*;*;0;0;38;*;*
27;Center;46442;Higher education;13;Single;Other;*;*;*;0;0;35;*;*
51;Center;94174;Higher education;10;Single;Other;*;*;*;0;0;35;*;*
43;Center;438427;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
26;Center;126327;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
23;Center;35633;Higher education;10;Single;Other;*;*;*;0;0;50;*;*
31;Center;113129;Higher education;10;Single;Other;*;*;*;0;0;65;*;*
29;Center;183285;Higher education;10;Single;Other;*;*;*;0;0;36;*;*
32;Center;200469;Higher education;10;Single;Other;*;*;*;3887;0;40;*;*
23;Center;279243;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
23;Center;163870;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
46;Center;195023;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
30;Center;158291;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
46;Center;106252;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
36;Center;359249;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
46;Center;314770;Higher education;10;Single;Other;*;*;*;0;0;48;*;*
44;Center;218062;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
45;Center;168232;Higher education;13;Single;Other;*;*;*;0;0;55;*;*
42;Center;192397;Higher education;10;Single;Other;*;*;*;0;0;38;*;*
46;Center;298786;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
18;Center;391257;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
23;Center;309055;Higher education;10;Single;Other;*;*;*;0;0;20;*;*
64;Center;316246;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
24;Center;184216;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
28;Center;188278;Higher education;13;Single;Other;*;*;*;0;0;50;*;*
30;Center;190385;Higher education;10;Single;Other;*;*;*;0;0;37;*;*
40;Center;166327;Higher education;10;Single;Other;*;*;*;0;0;35;*;*
20;Center;178628;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
40;Center;26880;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
27;Center;21306;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
36;Center;223020;Higher education;10;Single;Other;*;*;*;0;0;20;*;*
34;Center;143766;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
21;Center;184678;Higher education;10;Single;Other;*;*;*;0;0;35;*;*
30;Center;270218;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
46;Center;227310;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
56;Center;156842;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
27;Center;68393;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
22;Center;309348;Higher education;10;Single;Other;*;*;*;0;0;15;*;*
56;Center;61885;Higher education;13;Single;Other;*;*;*;0;2001;65;*;*
45;Center;235891;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
38;Center;172571;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
32;Center;213389;Higher education;10;Single;Other;*;*;*;0;1726;38;*;*
50;Center;78649;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
19;Center;215891;Higher education;10;Single;Other;*;*;*;0;0;10;*;*
22;Center;157332;Higher education;10;Single;Other;*;*;*;0;0;15;*;*
52;Center;37289;Higher education;14;Single;Other;*;*;*;0;0;40;*;*
22;Center;232742;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
33;Center;29617;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
18;Center;30687;Higher education;10;Single;Other;*;*;*;0;0;10;*;*
20;Center;177787;Higher education;10;Single;Other;*;*;*;0;0;20;*;*
56;Center;107314;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
57;Center;192258;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
21;Center;194096;Higher education;10;Single;Other;*;*;*;0;0;10;*;*
26;Center;175044;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
45;Center;368947;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
44;Center;183829;Higher education;13;Single;Other;*;*;*;0;0;38;*;*
31;Center;203488;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
29;Center;243875;Higher education;11;Single;Other;*;*;*;0;0;40;*;*
52;Center;38973;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
46;Center;268281;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
19;Center;282721;Higher education;10;Single;Other;*;*;*;0;0;12;*;*
48;Center;100067;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
39;Center;326566;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
40;Center;36885;Higher education;10;Single;Other;*;*;*;0;0;50;*;*
21;Center;299153;Higher education;10;Single;Other;*;*;*;0;0;15;*;*
28;Center;277635;Higher education;10;Single;Other;*;*;*;0;0;50;*;*
22;Center;262819;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
29;Center;199450;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
31;Center;161631;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
41;Center;187462;Higher education;11;Single;Other;*;*;*;0;0;40;*;*
32;Center;206051;Higher education;10;Single;Other;*;*;*;0;0;50;*;*
31;Center;557853;Higher education;13;Single;Other;*;*;*;0;0;47;*;*
29;Center;184723;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
21;Center;99199;Higher education;14;Single;Other;*;*;*;0;0;15;*;*
43;Center;164790;Higher education;10;Single;Other;*;*;*;0;0;50;*;*
49;Center;72619;Higher education;10;Single;Other;*;*;*;0;0;50;*;*
55;Center;111130;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
40;Center;196456;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
19;Center;194260;Higher education;10;Single;Other;*;*;*;0;0;15;*;*
29;Center;37933;Higher education;10;Single;Other;*;*;*;2174;0;40;*;*
45;Center;183804;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
36;Center;168894;Higher education;11;Single;Other;*;*;*;0;0;40;*;*
51;Center;124076;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
19;Center;67217;Higher education;10;Single;Other;*;*;*;594;0;24;*;*
48;Center;49595;Higher education;14;Single;Other;*;*;*;0;0;72;*;*
25;Center;99076;Higher education;13;Single;Other;*;*;*;2597;0;50;*;*
34;Center;20057;Higher education;10;Single;Other;*;*;*;0;0;38;*;*
42;Center;222884;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
53;Center;227836;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
37;Center;482927;Higher education;10;Single;Other;*;*;*;0;0;65;*;*
43;Center;134026;Higher education;10;Single;Other;*;*;*;2174;0;40;*;*
35;Center;154410;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
29;Center;107411;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
37;Center;214542;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
49;Center;131302;Higher education;11;Single;Other;*;*;*;0;0;44;*;*
42;Center;272625;Higher education;11;Single;Other;*;*;*;0;0;40;*;*
53;Center;290290;Higher education;10;Single;Other;*;*;*;0;0;45;*;*
33;Center;111994;Higher education;10;Single;Other;*;*;*;0;0;45;*;*
27;Center;257124;Higher education;13;Single;Other;*;*;*;0;0;35;*;*
37;Center;197284;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
23;Center;278155;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
60;Center;190682;Higher education;11;Single;Other;*;*;*;0;0;37;*;*
32;Center;169973;Higher education;14;Single;Other;*;*;*;0;0;38;*;*
19;Center;149528;Higher education;10;Single;Other;*;*;*;0;0;12;*;*
21;Center;96483;Higher education;10;Single;Other;*;*;*;0;0;12;*;*
47;Center;160045;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
42;Center;24264;Higher education;10;Single;Other;*;*;*;0;0;38;*;*
21;Center;478457;Higher education;10;Single;Other;*;*;*;0;0;12;*;*
29;Center;33315;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
26;Center;234190;Higher education;10;Single;Other;*;*;*;0;0;20;*;*
28;Center;239130;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
24;Center;249385;Higher education;13;Single;Other;*;*;*;0;0;10;*;*
42;Center;109462;Higher education;13;Single;Other;*;*;*;2977;0;40;*;*
20;Center;191878;Higher education;10;Single;Other;*;*;*;0;0;20;*;*
24;Center;90046;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
25;Center;218184;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
29;Center;440647;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
40;Center;59460;Higher education;10;Single;Other;*;*;*;0;0;38;*;*
51;Center;213296;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
38;Center;34364;Higher education;14;Single;Other;*;*;*;0;0;40;*;*
43;Center;182254;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
39;Center;184964;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
46;Center;363875;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
33;Center;31703;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
45;Center;312678;Higher education;14;Single;Other;*;*;*;0;0;38;*;*
28;Center;189765;Higher education;10;Single;Other;*;*;*;0;0;50;*;*
43;Center;30824;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
19;Center;127085;Higher education;10;Single;Other;*;*;*;0;0;10;*;*
19;Center;60412;Higher education;10;Single;Other;*;*;*;0;0;15;*;*
20;Center;37482;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
41;Center;342834;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
43;Center;254817;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
19;Center;135162;Higher education;10;Single;Other;*;*;*;0;0;10;*;*
34;Center;103371;Higher education;11;Single;Other;*;*;*;0;0;40;*;*
31;Center;440129;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
56;Center;187873;Higher education;14;Single;Other;*;*;*;0;0;40;*;*
30;Center;48458;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
62;Center;224277;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
23;Center;314645;Higher education;12;Single;Other;*;*;*;0;0;25;*;*
51;Center;341548;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
34;Center;194740;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
36;Center;180752;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
22;Center;34310;Higher education;10;Single;Other;*;*;*;0;0;25;*;*
30;Center;127610;Higher education;13;Single;Other;*;*;*;0;0;35;*;*
50;Center;238187;Higher education;13;Single;Other;*;*;*;0;0;37;*;*
44;Center;139161;Higher education;12;Single;Other;*;*;*;0;1741;40;*;*
48;Center;50748;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
42;Center;163069;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
22;Center;477505;Higher education;12;Single;Other;*;*;*;0;0;40;*;*
25;Center;176162;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
24;Center;324637;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
22;Center;124942;Higher education;10;Single;Other;*;*;*;0;0;45;*;*
26;Center;326033;Higher education;13;Single;Other;*;*;*;0;0;80;*;*
20;Center;347935;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
55;Center;113398;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
22;Center;57216;Higher education;10;Single;Other;*;*;*;0;0;20;*;*
56;Center;317847;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
44;Center;281739;Higher education;10;Single;Other;*;*;*;13550;0;50;*;*
64;Center;104361;Higher education;10;Single;Other;*;*;*;0;0;65;*;*
45;Center;231013;Higher education;13;Single;Other;*;*;*;0;0;40;*;*
42;Center;138162;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
31;Center;110714;Higher education;10;Single;Other;*;*;*;0;0;37;*;*
43;Center;255835;Higher education;10;Single;Other;*;*;*;0;0;40;*;*
35;Non-Government;56352;Higher education;11;Couple;Other;*;*;*;0;0;40;*;*
40;Non-Government;32214;Higher education;12;Couple;Other;*;*;*;0;0;40;*;*
52;Non-Government;276515;Higher education;13;Couple;Other;*;*;*;0;0;40;*;*
31;Non-Government;114937;Higher education;12;Couple;Other;*;*;*;0;0;40;*;*
27;Non-Government;163127;Higher education;11;Couple;Other;*;*;*;0;0;35;*;*
22;Non-Government;175374;Higher education;10;Couple;Other;*;*;*;0;0;24;*;*
36;Non-Government;128757;Higher education;13;Couple;Other;*;*;*;7298;0;36;*;*
42;Non-Government;390781;Higher education;13;Couple;Other;*;*;*;0;0;40;*;*
50;Non-Government;30653;Higher education;14;Couple;Other;*;*;*;2407;0;98;*;*
48;Non-Government;146268;Higher education;13;Couple;Other;*;*;*;7688;0;40;*;*
24;Non-Government;303296;Higher education;10;Couple;Other;*;*;*;0;0;40;*;*
35;Non-Government;193815;Higher education;12;Couple;Other;*;*;*;0;0;40;*;*
41;Non-Government;34987;Higher education;10;Couple;Other;*;*;*;0;0;54;*;*
43;Non-Government;180609;Higher education;13;Couple;Other;*;*;*;0;0;45;*;*
44;Non-Government;162028;Higher education;10;Couple;Other;*;*;*;0;2415;6;*;*
30;Non-Government;29662;Higher education;12;Couple;Other;*;*;*;0;0;25;*;*
23;Non-Government;81281;Higher education;10;Couple;Other;*;*;*;0;0;40;*;*
38;Non-Government;351299;Higher education;10;Couple;Other;*;*;*;0;0;50;*;*
38;Non-Government;33983;Higher education;10;Couple;Other;*;*;*;0;0;40;*;*
52;Non-Government;48925;Higher education;10;Couple;Other;*;*;*;0;0;40;*;*
44;Non-Government;210525;Higher education;10;Couple;Other;*;*;*;0;0;40;*;*
29;Non-Government;34383;Higher education;11;Couple;Other;*;*;*;0;0;55;*;*
30;Non-Government;103649;Higher education;13;Couple;Other;*;*;*;0;0;40;*;*
32;Non-Government;226267;Higher education;10;Couple;Other;*;*;*;0;0;40;*;*
26;Non-Government;181655;Higher education;11;Couple;Other;*;*;*;0;2377;45;*;*
53;Non-Government;194259;Higher education;10;Couple;Other;*;*;*;4386;0;40;*;*
39;Non-Government;176186;Higher education;10;Couple;Other;*;*;*;0;0;50;*;*
32;Non-Government;270335;Higher education;13;Couple;Other;*;*;*;0;0;40;*;*
28;Non-Government;164170;Higher education;11;Couple;Other;*;*;*;0;0;40;*;*
42;Non-Government;177307;Higher education;15;Couple;Other;*;*;*;0;0;65;*;*
38;Non-Government;97083;Higher education;10;Couple;Other;*;*;*;0;0;40;*;*
58;Non-Government;356067;Higher education;13;Couple;Other;*;*;*;0;0;40;*;*
