Age;Job;Marital;Education;Default;Housing;Loan;Contact;Month;Day_of_week;Campaign;Pdays;Previous;Poutcome;Y
30~34;blue-collar;married;secondary-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;divorced;secondary-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;management;married;secondary-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;management;single;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;management;married;secondary-education;no;*;yes;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;married;secondary-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;unknown;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;11;999;0;nonexistent;no
30~34;technician;single;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;single;secondary-education;unknown;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;entrepreneur;married;secondary-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;divorced;secondary-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;entrepreneur;divorced;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;entrepreneur;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;divorced;secondary-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;self-employed;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;blue-collar;single;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;entrepreneur;divorced;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;single;secondary-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;may;*;8;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;single;secondary-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;divorced;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;single;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;no;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;services;divorced;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;blue-collar;single;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;5;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;technician;single;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;blue-collar;single;secondary-education;no;*;no;telephone;may;*;11;999;0;nonexistent;no
30~34;services;single;secondary-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;entrepreneur;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;single;secondary-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;entrepreneur;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;unknown;*;no;telephone;may;*;7;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;services;divorced;secondary-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;unemployed;single;secondary-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;6;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;blue-collar;single;secondary-education;no;*;unknown;telephone;may;*;4;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;yes
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;divorced;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;yes
30~34;management;married;secondary-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;housemaid;married;secondary-education;no;*;no;telephone;may;*;10;999;0;nonexistent;no
30~34;admin.;married;secondary-education;unknown;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;services;single;secondary-education;unknown;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;services;single;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;4;999;0;nonexistent;no
30~34;services;single;secondary-education;no;*;yes;telephone;may;*;7;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;8;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;housemaid;divorced;secondary-education;no;*;no;telephone;may;*;3;999;0;nonexistent;yes
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;yes;telephone;may;*;1;999;0;nonexistent;no
30~34;unemployed;single;secondary-education;unknown;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;single;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;5;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;yes
30~34;technician;married;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;services;single;secondary-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;services;single;secondary-education;no;*;no;telephone;may;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;yes;telephone;may;*;3;999;0;nonexistent;no
30~34;services;single;secondary-education;no;*;no;telephone;may;*;2;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;no;*;yes;telephone;may;*;2;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;3;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;25;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;may;*;4;999;0;nonexistent;yes
30~34;admin.;married;secondary-education;no;*;no;telephone;may;*;7;999;0;nonexistent;no
30~34;technician;single;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;jun;*;4;999;0;nonexistent;no
30~34;services;single;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
30~34;technician;married;secondary-education;no;*;yes;telephone;jun;*;9;999;0;nonexistent;no
30~34;management;married;secondary-education;no;*;no;telephone;jun;*;5;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;jun;*;32;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;yes;telephone;jun;*;3;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;jun;*;3;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;jun;*;14;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;management;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;services;single;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;blue-collar;single;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;yes
30~34;blue-collar;single;secondary-education;no;*;yes;telephone;jun;*;1;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;housemaid;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;yes;telephone;jun;*;3;999;0;nonexistent;no
30~34;blue-collar;single;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;yes;telephone;jun;*;1;999;0;nonexistent;no
30~34;entrepreneur;married;secondary-education;no;*;yes;telephone;jun;*;2;999;0;nonexistent;no
30~34;blue-collar;single;secondary-education;unknown;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;services;single;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;jun;*;14;999;0;nonexistent;no
30~34;admin.;married;secondary-education;unknown;*;yes;telephone;jun;*;2;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;yes
30~34;admin.;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;yes
30~34;services;single;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;services;single;secondary-education;no;*;yes;telephone;jun;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;student;single;secondary-education;no;*;no;telephone;jun;*;4;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;unknown;telephone;jun;*;2;999;0;nonexistent;no
30~34;blue-collar;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;admin.;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;admin.;single;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;services;divorced;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;entrepreneur;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;technician;single;secondary-education;no;*;no;telephone;jun;*;3;999;0;nonexistent;no
30~34;housemaid;divorced;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;admin.;married;secondary-education;unknown;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;no;*;no;telephone;jun;*;1;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;services;single;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;technician;single;secondary-education;no;*;no;telephone;jun;*;2;999;0;nonexistent;no
30~34;services;married;secondary-education;unknown;*;no;telephone;jun;*;12;999;0;nonexistent;no
