Age;Job;Marital;Education;Default;Housing;Loan;Contact;Month;Day_of_week;Campaign;Pdays;Previous;Poutcome;Y
40~44;unemployed;divorced;high.school;no;no;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;single;basic.9y;no;yes;no;cellular;may;wed;1~56;999;0;nonexistent;yes
40~44;unemployed;divorced;high.school;no;yes;yes;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;admin.;single;basic.9y;unknown;no;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;no;no;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;management;married;university.degree;no;yes;no;cellular;may;wed;1~56;999;1;failure;no
40~44;blue-collar;married;high.school;no;yes;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;management;married;university.degree;no;no;yes;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;services;married;high.school;no;no;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;self-employed;married;university.degree;unknown;unknown;unknown;cellular;may;wed;1~56;999;1;failure;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;wed;1~56;999;1;failure;no
40~44;blue-collar;married;basic.6y;unknown;no;yes;cellular;may;wed;1~56;999;1;failure;no
40~44;services;divorced;high.school;no;no;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;technician;married;university.degree;unknown;yes;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;yes;no;cellular;may;wed;1~56;999;1;failure;no
40~44;admin.;single;high.school;no;yes;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;no;yes;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;admin.;married;high.school;no;no;no;cellular;may;wed;1~56;999;1;failure;no
40~44;blue-collar;married;basic.4y;no;yes;yes;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;single;basic.9y;no;no;yes;cellular;may;wed;1~56;999;0;nonexistent;yes
40~44;blue-collar;married;basic.9y;unknown;no;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;unknown;no;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;no;no;cellular;may;wed;1~56;999;1;failure;no
40~44;blue-collar;divorced;high.school;unknown;yes;no;cellular;may;wed;1~56;999;1;failure;no
40~44;admin.;married;high.school;no;yes;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;wed;1~56;999;1;failure;no
40~44;blue-collar;married;basic.4y;no;no;no;cellular;may;wed;1~56;999;1;failure;no
40~44;management;married;university.degree;no;yes;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;yes;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;unknown;yes;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;admin.;single;university.degree;no;no;yes;cellular;may;wed;1~56;999;1;failure;no
40~44;blue-collar;married;basic.6y;no;no;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;unemployed;married;basic.9y;no;yes;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;unknown;no;yes;cellular;may;wed;1~56;999;2;failure;no
40~44;admin.;married;basic.9y;unknown;no;no;cellular;may;wed;1~56;999;1;failure;no
40~44;blue-collar;married;basic.6y;unknown;yes;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;services;divorced;high.school;unknown;no;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;no;yes;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;entrepreneur;married;university.degree;no;yes;no;cellular;may;wed;1~56;999;1;failure;yes
40~44;unemployed;married;basic.4y;no;no;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;services;married;high.school;no;yes;no;cellular;may;wed;1~56;999;0;nonexistent;no
40~44;blue-collar;single;basic.9y;unknown;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;admin.;divorced;basic.9y;unknown;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;admin.;married;high.school;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;services;married;high.school;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;admin.;single;high.school;no;yes;no;cellular;may;thu;1~56;999;1;failure;no
40~44;blue-collar;married;basic.9y;no;unknown;unknown;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;single;basic.9y;unknown;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;yes;yes;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;yes;no;cellular;may;thu;1~56;999;1;failure;no
40~44;blue-collar;single;basic.9y;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;self-employed;married;professional.course;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;university.degree;unknown;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;divorced;basic.6y;unknown;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;unknown;yes;yes;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;unknown;no;yes;cellular;may;thu;1~56;999;1;failure;no
40~44;management;married;university.degree;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;management;married;basic.6y;unknown;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;management;married;university.degree;no;no;no;cellular;may;thu;1~56;999;1;failure;yes
40~44;blue-collar;married;basic.4y;unknown;yes;no;cellular;may;thu;1~56;999;0;nonexistent;yes
40~44;management;married;university.degree;no;no;yes;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;single;basic.4y;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;management;married;university.degree;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;unknown;yes;yes;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;unknown;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;technician;divorced;professional.course;no;no;no;cellular;may;thu;1~56;999;1;failure;no
40~44;blue-collar;married;basic.6y;unknown;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;services;married;high.school;no;no;no;cellular;may;thu;1~56;999;2;failure;no
40~44;admin.;single;high.school;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;admin.;divorced;basic.9y;unknown;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;technician;married;professional.course;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;technician;married;professional.course;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;technician;divorced;high.school;no;yes;no;cellular;may;thu;1~56;999;1;failure;no
40~44;admin.;divorced;high.school;no;yes;no;cellular;may;thu;1~56;999;1;failure;no
40~44;blue-collar;married;basic.6y;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;management;married;university.degree;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;services;single;high.school;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;services;married;professional.course;no;yes;no;cellular;may;thu;1~56;999;1;failure;no
40~44;blue-collar;married;basic.4y;no;unknown;unknown;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;technician;divorced;high.school;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;admin.;married;high.school;no;yes;no;cellular;may;thu;1~56;999;1;failure;no
40~44;self-employed;divorced;professional.course;no;yes;no;cellular;may;thu;1~56;999;2;failure;no
40~44;self-employed;married;professional.course;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;management;single;university.degree;no;yes;no;telephone;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;single;basic.4y;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;admin.;single;high.school;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;divorced;basic.9y;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;self-employed;married;basic.9y;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;unknown;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;unknown;unknown;unknown;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;no;yes;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;admin.;single;high.school;no;no;no;telephone;may;thu;1~56;999;1;failure;no
40~44;technician;divorced;university.degree;no;yes;yes;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;admin.;divorced;high.school;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;yes;no;cellular;may;thu;1~56;999;2;failure;no
40~44;services;married;professional.course;unknown;yes;no;cellular;may;thu;1~56;999;1;failure;no
40~44;technician;divorced;professional.course;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;yes;no;cellular;may;thu;1~56;999;1;failure;no
40~44;services;single;high.school;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;divorced;basic.6y;unknown;no;no;cellular;may;thu;1~56;999;0;nonexistent;yes
40~44;management;married;university.degree;no;yes;yes;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;admin.;divorced;professional.course;no;no;no;cellular;may;thu;1~56;999;1;failure;no
40~44;self-employed;married;basic.9y;no;yes;no;cellular;may;thu;1~56;999;1;failure;yes
40~44;admin.;single;high.school;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;management;single;university.degree;no;unknown;unknown;cellular;may;thu;1~56;999;1;failure;no
40~44;admin.;divorced;high.school;no;yes;yes;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;unknown;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;admin.;married;high.school;no;unknown;unknown;cellular;may;thu;1~56;999;1;failure;yes
40~44;services;single;unknown;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;admin.;divorced;basic.9y;unknown;no;no;cellular;may;thu;1~56;12;1;success;no
40~44;technician;married;professional.course;unknown;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;technician;single;university.degree;no;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;technician;married;professional.course;no;yes;yes;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;unknown;yes;yes;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;services;married;basic.6y;unknown;yes;no;cellular;may;thu;1~56;999;0;nonexistent;no
40~44;blue-collar;married;unknown;no;no;yes;cellular;may;thu;1~56;999;1;failure;no
40~44;technician;married;university.degree;no;yes;yes;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;admin.;divorced;professional.course;no;no;yes;cellular;may;fri;1~56;999;1;failure;no
40~44;admin.;married;high.school;no;no;no;cellular;may;fri;1~56;999;1;failure;no
40~44;admin.;married;high.school;no;no;no;cellular;may;fri;1~56;999;1;failure;no
40~44;admin.;married;high.school;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;admin.;single;high.school;no;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;technician;married;basic.9y;no;no;yes;cellular;may;fri;1~56;999;0;nonexistent;yes
40~44;services;divorced;high.school;no;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;admin.;married;high.school;no;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;technician;divorced;university.degree;unknown;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;technician;married;professional.course;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;unemployed;married;basic.9y;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;technician;divorced;university.degree;unknown;no;no;cellular;may;fri;1~56;999;0;nonexistent;yes
40~44;management;divorced;high.school;no;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;services;single;high.school;no;no;no;cellular;may;fri;1~56;999;1;failure;no
40~44;services;married;high.school;no;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;entrepreneur;married;basic.6y;no;yes;yes;cellular;may;fri;1~56;999;1;failure;no
40~44;services;single;high.school;no;no;no;cellular;may;fri;1~56;999;1;failure;no
40~44;management;divorced;university.degree;no;unknown;unknown;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;technician;married;professional.course;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;technician;single;university.degree;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;technician;single;university.degree;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;services;married;high.school;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;services;married;high.school;no;yes;no;telephone;may;fri;1~56;999;0;nonexistent;no
40~44;admin.;married;university.degree;unknown;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;admin.;single;high.school;no;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;blue-collar;divorced;basic.9y;no;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;services;single;high.school;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;technician;single;university.degree;no;no;no;cellular;may;fri;1~56;999;1;failure;no
40~44;services;divorced;professional.course;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;admin.;divorced;university.degree;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;yes
40~44;blue-collar;single;basic.6y;unknown;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;single;basic.6y;unknown;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;blue-collar;married;basic.9y;no;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;no;yes;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;unknown;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;yes;yes;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;services;single;high.school;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;fri;1~56;999;2;failure;no
40~44;management;married;university.degree;no;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;technician;single;university.degree;no;no;no;cellular;may;fri;1~56;999;1;failure;no
40~44;admin.;divorced;university.degree;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;technician;married;basic.9y;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;services;single;high.school;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;services;single;high.school;unknown;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;single;basic.6y;unknown;no;no;cellular;may;fri;1~56;999;1;failure;no
40~44;blue-collar;single;basic.6y;unknown;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;services;single;high.school;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;admin.;married;university.degree;unknown;yes;no;telephone;may;fri;1~56;999;2;failure;no
40~44;blue-collar;married;basic.6y;no;no;no;cellular;may;fri;1~56;999;1;failure;no
40~44;blue-collar;married;basic.4y;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;married;professional.course;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.6y;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;single;professional.course;no;yes;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;admin.;divorced;high.school;no;yes;yes;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;management;divorced;high.school;no;no;no;cellular;may;fri;1~56;999;1;failure;no
40~44;blue-collar;married;basic.4y;unknown;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;unknown;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;technician;single;university.degree;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;services;married;high.school;no;no;no;cellular;may;fri;1~56;999;1;failure;no
40~44;blue-collar;married;basic.9y;unknown;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;blue-collar;married;basic.9y;no;no;no;cellular;may;fri;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;yes;no;cellular;may;fri;1~56;999;1;failure;no
40~44;housemaid;single;university.degree;no;yes;no;telephone;may;mon;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;1~56;999;0;nonexistent;no
40~44;technician;married;professional.course;no;no;no;cellular;may;mon;1~56;999;1;failure;no
40~44;services;married;basic.9y;no;yes;no;cellular;may;mon;1~56;999;0;nonexistent;no
40~44;services;divorced;professional.course;no;no;no;cellular;may;mon;1~56;999;1;failure;no
40~44;blue-collar;married;basic.6y;no;yes;no;cellular;may;mon;1~56;999;0;nonexistent;no
40~44;admin.;married;basic.9y;no;yes;no;cellular;may;mon;1~56;999;2;failure;no
40~44;blue-collar;married;basic.4y;unknown;unknown;unknown;cellular;may;mon;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.9y;no;yes;no;cellular;may;mon;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;no;no;no;cellular;may;mon;1~56;999;0;nonexistent;no
40~44;blue-collar;married;basic.4y;no;no;no;cellular;may;mon;1~56;999;0;nonexistent;no
