weight;ph;avg;watercapacity;bacteria;solubleprotein
264;584;33;74;265;548
600;88;910;982;11;991
733;286;245;115;354;236
381;191;24;710;13;874
517;196;178;348;265;648
588;440;339;952;398;674
980;326;38;725;426;812
98;128;618;163;864;345
865;528;76;409;59;567
277;274;861;609;538;312
445;555;511;913;981;368
213;782;267;678;931;417
483;834;774;35;692;447
138;420;541;892;281;557
104;981;66;248;586;547
690;664;285;137;405;899
2;477;475;277;163;980
575;995;130;496;520;526
280;281;387;407;191;122
590;24;182;507;54;136
651;312;605;965;480;554
34;111;408;729;727;391
77;236;930;419;181;999
234;121;343;827;860;220
906;263;724;623;649;587
515;931;959;429;410;991
647;728;772;745;825;195
815;630;985;950;230;477
447;552;885;352;93;347
546;81;361;935;801;683
84;379;237;573;862;25
753;119;574;868;899;997
399;564;779;991;468;816
801;234;972;475;774;934
384;797;541;37;321;763
600;75;653;165;691;601
372;373;600;184;568;74
27;314;277;180;841;322
543;570;134;962;840;618
852;119;748;919;929;685
193;15;478;577;476;188
199;313;313;154;567;94
535;805;902;976;283;625
896;320;760;85;939;826
933;361;761;52;510;616
619;225;741;5;213;473
290;727;840;277;493;244
317;586;198;138;73;628
716;692;70;973;93;321
254;643;845;454;280;833
498;732;68;861;43;209
660;784;443;514;455;866
849;299;199;957;552;615
389;193;551;694;70;75
542;541;379;803;370;695
495;857;512;75;543;711
389;396;539;89;387;245
651;691;577;382;661;563
251;910;983;387;229;429
966;546;455;721;631;785
151;527;681;192;188;306
818;868;529;503;590;831
593;157;6;349;696;341
506;14;409;600;365;508
38;777;470;334;90;775
559;867;187;674;273;878
491;250;898;118;233;710
761;425;189;595;321;759
290;400;800;601;571;498
68;869;226;99;103;994
673;788;854;808;558;671
622;680;134;608;856;48
623;797;492;566;579;756
54;557;771;204;785;326
881;260;719;651;341;70
186;169;54;861;527;80
325;521;165;268;216;497
571;977;845;263;675;513
508;712;851;447;538;901
395;162;520;225;847;525
440;397;745;482;784;616
60;610;794;898;744;435
414;142;344;994;345;429
256;179;840;421;430;649
513;415;742;175;429;574
676;422;834;931;683;779
499;509;466;852;575;229
308;248;624;849;830;880
1;374;351;617;866;303
622;97;358;397;825;420
288;860;272;786;749;74
84;706;134;581;582;936
237;54;881;656;998;246
93;665;612;344;367;814
301;980;248;318;597;414
645;884;333;483;346;977
348;731;684;134;11;48
533;617;877;885;618;899
255;970;363;419;312;467
759;275;85;219;312;76
942;477;822;348;349;805
762;339;364;751;226;915
816;741;437;346;784;200
468;399;326;608;841;252
48;943;721;896;559;757
713;8;821;76;847;525
601;16;921;586;47;558
13;595;889;276;855;420
186;775;539;390;330;106
370;88;379;341;313;38
344;302;175;296;448;587
930;84;280;750;88;405
668;128;332;620;856;7
988;842;701;624;882;957
914;847;921;144;6;603
187;599;943;418;650;982
651;347;714;640;283;973
692;854;451;68;827;363
720;724;543;836;742;495
368;839;272;754;558;221
170;741;274;157;857;659
322;548;558;329;3;338
667;599;997;489;293;896
648;826;856;451;248;994
493;366;334;959;321;286
38;647;672;924;727;524
965;977;791;68;868;649
368;56;993;631;746;917
883;668;502;771;801;115
688;244;352;514;381;113
363;543;578;589;492;856
451;901;975;597;150;799
589;613;443;940;929;424
767;671;135;765;471;304
546;21;917;164;45;94
961;598;866;821;970;346
782;584;201;938;369;225
751;187;947;840;854;536
32;489;735;560;862;460
627;273;489;457;642;170
73;477;589;298;413;995
599;893;820;331;120;587
911;379;320;435;649;792
720;935;47;812;423;908
458;253;290;332;904;409
735;836;614;495;821;276
683;4;736;838;187;853
277;18;777;35;207;635
696;682;658;516;860;347
785;922;850;350;512;763
425;319;299;398;533;368
77;205;791;84;834;906
316;439;860;867;65;526
261;748;663;341;508;560
959;774;271;607;297;300
698;97;261;994;22;236
56;228;125;698;585;496
265;628;983;698;206;632
268;552;368;286;390;709
929;618;106;722;295;297
246;975;538;890;430;323
532;229;670;300;65;85
17;823;776;276;794;656
925;877;433;62;36;992
673;857;43;782;436;877
319;999;370;742;776;720
448;940;200;951;708;623
942;425;54;930;955;211
896;994;338;139;796;918
340;801;296;667;717;100
505;149;311;804;788;396
939;471;791;735;798;784
645;519;110;983;142;860
841;535;539;516;127;702
95;108;663;406;868;835
303;812;768;225;979;177
199;966;453;418;837;812
724;85;950;772;310;44
141;488;820;369;858;446
361;346;233;293;134;763
924;709;981;259;936;26
728;404;186;364;685;446
250;258;2;334;835;447
381;884;684;188;449;428
910;561;350;604;697;52
263;538;673;910;319;969
66;963;798;302;957;992
770;511;169;143;638;124
245;821;478;15;713;570
103;731;80;893;342;419
366;155;78;794;804;31
668;371;333;356;524;47
98;68;251;508;889;918
119;526;466;252;76;606
18;753;466;904;896;72
934;91;11;139;231;661
984;529;457;605;61;569
397;433;916;246;219;502
572;797;8;110;963;252
758;16;165;691;988;276
646;281;200;604;600;1
824;881;351;98;949;567
966;805;152;21;80;484
146;443;14;608;778;555
929;435;343;757;539;558
738;899;102;755;129;494
350;315;447;643;900;90
451;760;191;993;87;696
734;372;123;976;512;703
187;830;600;622;274;681
117;248;731;923;434;349
527;950;421;943;119;570
270;438;752;145;771;550
110;817;595;250;183;662
406;328;684;72;486;298
574;388;887;480;505;183
573;934;678;936;435;478
369;81;701;762;823;460
430;243;325;206;937;153
197;473;957;736;818;590
586;94;449;751;981;16
607;505;349;225;343;607
757;255;766;563;66;656
906;625;130;391;878;613
872;88;731;453;858;97
981;570;569;123;588;262
318;441;824;613;20;458
862;704;212;443;991;625
158;648;208;625;31;582
781;474;805;337;35;203
542;518;894;269;986;796
804;768;124;424;823;705
744;345;169;198;212;960
832;23;346;634;922;505
622;357;707;517;590;39
880;317;766;936;564;594
542;943;899;688;835;361
763;671;546;368;222;753
366;797;621;558;534;258
187;743;528;963;411;862
406;675;93;570;861;902
377;603;792;141;561;705
878;782;365;131;803;108
964;255;481;619;196;574
595;254;112;101;707;978
662;772;991;735;876;358
777;625;875;908;138;440
145;199;791;648;862;916
303;952;262;739;665;779
617;763;973;710;291;198
794;470;985;517;936;85
412;562;149;94;696;607
471;873;630;139;589;318
554;309;348;257;902;945
775;940;396;508;712;924
422;443;799;521;112;954
474;143;732;274;69;776
764;242;576;143;230;425
426;866;179;167;295;614
433;406;20;249;47;931
364;737;31;288;945;262
691;523;454;275;927;3
718;451;120;13;756;697
840;13;178;534;879;377
526;723;951;946;275;176
894;692;461;931;410;194
377;520;709;576;287;419
583;93;957;916;238;523
74;294;793;946;493;332
453;817;664;106;38;650
946;248;597;169;529;208
750;728;357;141;832;894
426;59;570;333;668;344
800;498;832;379;848;218
774;994;678;26;268;12
862;517;162;791;885;878
870;12;415;192;523;60
656;394;110;694;822;876
241;169;861;513;270;966
978;946;118;960;886;686
323;124;923;470;955;904
164;325;707;341;688;9
356;741;561;929;394;531
272;931;796;359;458;664
90;438;657;128;769;380
96;826;217;182;245;893
97;943;836;515;222;62
254;659;117;152;965;920
301;478;218;847;104;187
78;7;338;889;144;838
949;394;48;754;125;72
871;741;481;979;924;322
299;354;47;19;403;394
530;698;614;375;167;742
569;190;466;557;204;377
488;840;778;607;698;149
617;178;832;893;865;685
911;645;391;193;492;528
947;647;293;527;260;702
86;665;269;272;62;838
47;77;198;318;643;166
379;893;782;184;976;28
328;260;617;756;950;757
939;892;697;347;431;420
845;145;339;602;717;612
404;595;386;439;312;662
85;809;878;813;173;531
991;968;607;198;796;599
599;799;702;23;815;162
531;917;771;877;335;690
118;814;888;358;740;646
895;514;357;759;427;641
131;690;390;577;357;894
404;299;182;924;262;354
88;166;135;687;718;727
365;139;433;614;867;381
326;554;559;391;179;386
826;70;137;651;472;781
762;363;768;376;328;218
468;925;627;568;834;181
439;999;894;524;58;269
616;137;773;64;172;678
693;319;680;241;328;818
825;914;427;80;256;192
428;271;786;806;942;299
256;992;21;584;657;591
505;431;259;109;488;488
747;447;554;388;104;944
189;46;465;543;60;413
619;946;657;119;606;464
300;468;911;862;680;564
121;62;714;880;843;379
823;535;973;183;734;605
460;706;670;753;780;405
927;820;968;938;452;559
477;628;966;171;991;170
860;61;105;843;747;274
510;652;719;972;317;839
86;352;868;357;239;607
509;857;252;32;886;546
467;386;47;684;692;898
42;692;514;521;479;863
249;46;417;475;248;264
928;44;784;64;988;454
373;171;493;910;296;482
654;327;520;760;764;242
417;359;398;7;258;623
68;145;679;306;809;396
274;126;459;317;621;226
748;248;319;948;149;344
50;512;706;178;602;752
19;497;364;471;588;379
380;150;129;804;911;525
648;649;381;169;527;435
103;773;591;167;165;793
786;112;275;513;282;469
244;13;149;23;190;677
788;530;58;540;869;22
319;405;378;191;968;598
513;602;877;756;225;59
229;544;155;307;214;353
967;191;906;178;636;264
239;758;703;167;460;903
821;393;71;728;531;492
164;37;840;30;409;656
57;985;803;480;90;268
989;132;742;127;576;679
302;32;848;288;230;717
730;698;242;165;832;806
430;321;128;614;552;433
391;42;631;910;718;906
967;852;29;805;481;274
304;428;248;709;853;234
629;479;975;433;74;821
706;26;314;51;216;163
411;795;294;364;234;474
147;556;514;830;57;999
629;717;834;750;452;888
655;724;113;657;178;457
761;7;6;642;137;795
789;256;67;236;494;393
368;321;376;943;359;725
934;463;276;811;423;188
679;450;567;723;221;338
405;144;851;693;785;907
748;62;405;577;779;945
913;831;30;278;759;46
886;643;208;748;666;606
137;525;688;431;505;164
882;136;108;709;566;828
135;711;758;243;891;502
898;308;465;508;257;99
188;38;791;293;652;65
126;834;398;335;7;7
553;402;2;994;629;357
449;615;636;277;190;654
653;387;555;677;969;753
845;867;885;900;410;486
180;878;633;554;60;409
413;502;977;651;438;221
22;227;309;152;848;119
260;578;823;498;709;698
765;494;628;100;672;351
686;502;937;580;584;616
246;331;504;651;289;517
774;155;687;517;117;866
892;966;362;664;281;215
272;675;818;266;119;192
760;433;683;454;603;629
144;985;389;84;267;212
833;507;99;872;804;922
273;387;87;271;262;646
240;507;882;505;95;18
547;603;922;980;633;530
121;11;410;644;274;125
207;574;554;659;914;177
371;307;342;227;240;39
305;853;856;826;275;274
899;231;879;919;732;323
587;946;105;946;366;419
837;874;579;299;703;792
89;347;616;369;924;787
721;420;858;664;481;104
804;287;444;879;124;473
908;296;522;413;87;529
73;61;206;297;866;277
719;470;240;155;563;29
498;191;692;722;168;549
37;452;839;744;903;53
469;912;441;847;409;557
217;103;777;804;509;302
302;292;375;277;428;102
699;318;921;327;411;820
706;547;726;903;86;463
813;590;656;879;750;220
948;469;166;570;510;17
973;866;596;824;770;122
817;547;595;566;365;877
382;248;713;39;255;364
811;127;701;136;816;263
184;5;328;184;143;422
458;218;363;594;643;653
323;645;655;583;713;963
663;658;755;782;700;932
448;955;415;139;944;833
731;821;307;74;383;83
442;961;390;826;433;686
836;241;694;910;447;994
51;587;535;278;580;644
357;210;10;131;89;639
577;832;635;542;447;848
161;126;567;855;467;708
481;795;767;265;194;39
124;929;448;91;676;713
611;624;978;473;801;439
950;401;747;518;732;531
383;693;323;780;339;716
486;283;875;547;276;730
838;587;822;238;862;630
126;172;594;679;316;650
906;110;958;328;785;511
124;384;735;52;206;794
708;570;225;129;619;85
33;869;684;780;422;44
524;802;83;366;511;982
167;225;119;448;492;249
732;177;697;331;437;503
237;738;76;50;973;834
219;396;538;477;365;644
883;860;834;420;740;887
585;876;737;656;837;687
394;795;516;831;667;803
181;379;521;116;647;99
408;594;519;43;396;333
544;707;765;203;595;751
158;872;339;678;320;492
159;967;247;741;860;671
560;924;456;822;416;134
454;235;498;374;100;761
211;659;103;611;180;137
909;220;76;428;557;751
119;498;130;51;194;763
492;174;992;277;129;434
286;524;405;88;718;568
3;492;498;391;602;158
289;4;106;94;857;196
640;727;129;148;158;903
147;492;316;245;954;673
689;993;335;273;124;758
381;398;63;30;250;11
182;286;848;41;717;62
890;836;101;578;361;137
709;979;840;139;411;912
391;764;890;754;928;127
565;272;536;560;458;585
34;600;308;218;468;346
80;294;67;407;453;539
744;278;990;236;218;378
521;677;838;904;915;556
316;696;941;956;976;952
655;625;442;49;751;682
761;906;625;756;476;202
303;212;410;950;210;231
617;488;137;165;271;121
800;929;343;432;549;548
139;167;382;173;479;835
983;670;358;917;419;842
486;751;180;493;441;985
47;594;601;476;204;23
541;601;107;927;966;356
703;279;236;146;182;921
443;782;664;791;405;350
69;122;941;261;426;608
16;545;936;46;308;349
617;965;292;53;668;984
600;879;377;310;18;930
837;597;714;758;989;995
151;964;344;979;114;583
359;236;941;832;801;228
36;54;783;868;887;728
327;119;943;969;993;150
684;537;446;680;997;593
769;417;525;47;744;714
566;690;886;352;746;120
161;376;979;363;643;678
190;273;742;718;217;642
401;389;94;566;698;810
519;230;703;215;735;344
788;889;101;141;781;257
187;243;784;605;301;306
303;278;97;812;571;859
307;74;143;767;500;285
588;752;40;281;212;45
738;175;868;618;831;361
714;18;675;926;22;256
599;300;482;989;346;171
865;127;188;785;71;117
660;951;526;910;149;487
364;245;5;419;591;382
719;175;725;391;136;611
812;226;511;239;493;60
605;240;643;962;228;656
638;874;631;747;339;110
842;694;556;37;831;273
452;98;121;839;273;43
10;745;31;657;334;837
559;715;414;782;99;189
372;173;538;156;688;526
202;401;912;295;237;395
221;567;423;417;352;79
728;362;228;583;407;995
159;903;961;284;432;762
116;213;809;823;296;633
376;388;354;539;840;218
764;711;339;737;906;867
179;58;893;168;977;478
101;128;416;712;287;804
856;190;786;821;853;24
352;573;482;459;553;857
978;919;319;211;418;625
423;435;36;349;958;323
933;704;241;122;861;297
355;182;43;921;821;154
405;446;327;465;226;384
884;960;583;189;777;751
211;841;651;335;638;17
720;763;895;380;174;621
224;905;824;307;9;325
191;684;294;785;167;5
794;849;269;451;41;641
964;722;301;237;305;55
445;24;114;429;399;494
384;796;306;93;766;622
218;817;987;724;809;754
178;394;369;689;505;545
356;89;839;6;565;536
571;552;355;814;751;534
974;508;846;687;956;883
388;795;390;379;887;562
839;324;790;378;984;415
164;459;655;908;811;519
504;522;556;735;963;996
523;138;465;335;480;720
843;188;472;93;79;298
146;354;74;744;451;782
489;836;710;16;180;792
382;476;656;306;943;889
856;313;732;859;369;864
987;648;202;763;962;338
478;393;437;330;761;57
724;376;386;398;289;453
135;140;707;273;626;190
463;141;663;713;925;197
705;244;346;614;190;714
966;806;809;923;396;376
460;209;938;799;768;785
344;198;147;782;134;682
277;905;360;735;768;910
63;469;213;480;189;39
643;594;413;350;404;863
636;622;328;125;313;311
394;617;674;247;582;44
158;820;332;157;430;400
84;915;534;52;785;406
639;209;261;812;991;720
250;632;240;570;725;537
968;964;917;413;339;468
801;445;496;991;27;243
987;85;567;908;100;955
345;614;561;146;348;908
655;894;787;76;479;776
666;733;740;928;550;713
682;226;389;511;865;397
905;147;998;683;981;922
616;314;258;839;272;374
553;239;343;196;321;461
791;874;230;301;303;576
35;759;709;429;517;811
768;67;34;567;631;475
606;12;206;198;336;454
812;143;577;758;245;992
198;707;992;25;929;916
682;271;1;178;838;951
131;110;814;816;18;56
64;99;922;491;80;320
752;670;504;571;677;441
235;390;843;981;969;270
867;446;138;356;994;750
451;937;57;507;151;569
653;642;5;943;16;25
920;623;354;503;159;740
142;627;387;317;975;137
722;141;517;775;692;923
369;616;574;649;947;117
491;714;186;392;283;927
790;521;227;348;586;789
822;492;873;796;430;810
439;647;957;350;757;430
710;998;103;900;96;135
60;767;891;945;689;149
546;576;819;245;519;493
175;977;139;16;861;831
290;393;830;505;638;731
790;626;456;945;385;239
829;525;357;708;40;193
680;404;38;833;750;126
174;748;986;466;3;132
274;964;396;952;189;447
654;476;952;31;671;125
326;252;512;667;993;968
88;971;133;721;893;126
467;137;229;385;986;511
441;297;773;266;66;734
556;522;365;276;393;105
60;590;397;822;561;651
754;302;990;714;3;843
525;571;411;690;658;79
261;736;675;460;410;307
344;169;952;631;805;743
349;248;214;371;727;209
467;770;773;676;218;592
295;456;227;47;271;35
648;32;177;514;136;846
168;170;806;119;314;415
345;628;581;713;616;49
303;363;126;814;359;436
459;191;78;370;203;420
146;606;255;674;118;229
127;283;608;604;790;556
955;706;239;121;451;593
21;183;922;715;555;484
206;602;224;63;626;354
674;813;938;366;659;862
225;878;669;462;963;961
812;174;900;332;911;407
143;395;367;472;195;505
330;750;771;42;352;433
458;383;807;787;880;699
52;991;230;864;510;833
50;52;624;88;790;692
458;956;873;256;6;10
89;258;166;315;743;836
266;352;543;309;583;730
